p_id,wwa_names
EPO78CFN8NP7MHN4M4,"['Flood Advisory', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78C4R63Z9ZW74M9,"['Severe Thunderstorm Warning', 'Marine Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78CG94SNH4DF4M5,"['Heat Advisory', 'Severe Thunderstorm Warning']"
EPO78CLSFT9KNS94M1,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO78CMQG8MR4ZD4M2,"['Severe Thunderstorm Warning', 'Marine Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78CN6PQNQCTX4M1,[]
EPO78CNB2DZYLRR4M5,"['Red Flag Warning', 'Red Flag Warning', 'Red Flag Warning']"
EPO78CLNLCWB27H4M0,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Heat Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78CNW2BP8Q274M3,"['Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78CNY9DGTMVT4M2,"['Severe Thunderstorm Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78CNW9W3N4WW4M5,[]
EPO78CNXPQSKXJM4M4,"['Heat Advisory', 'Heat Advisory']"
EPO78CP9Q8HH9H54M7,['Flash Flood Warning']
EPO78CP2LYD7PPD4M9,"['Heat Advisory', 'Heat Advisory', 'Small Craft Advisory']"
EPO78CPFDZCX38G4M5,"['Heat Advisory', 'Heat Advisory', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78CPJMYPYY5L4M5,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Watch', 'Heat Advisory']"
EPO78CQNS4CQG7W4M7,"['Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch']"
EPO78CQT3C9CYNV4M7,"['Flash Flood Watch', 'Flood Advisory', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78CR6BKYQP744M0,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78CSQ69X8KYT4M5,['Severe Thunderstorm Warning']
EPO78CN69SJ9J9Q4M2,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78CSVC6C5X5N4M9,[]
EPO78CSMR6W3D7C4M9,[]
EPO78CSVWBD8ZBJ4M8,['Flood Advisory']
EPO78CTNWQPR67X4M7,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78CTRKKRDQKS4M4,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78CVLVYX85Z94M9,"['Excessive Heat Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO78CW5RSDPBYY4M2,[]
EPO78CW87KXFCZZ4M1,[]
EPO78CWFHW9X3L44M0,"['Excessive Heat Watch', 'Excessive Heat Warning', 'Heat Advisory', 'Heat Advisory']"
EPO78CW9S5662FM4M6,[]
EPO78CWM49XB3LY4M6,"['Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78CWLJHDN66N4M6,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78CWPCPGNFLG4M3,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78CWRZJJ9YXF4M3,[]
EPO78CTRLKZPYY74M7,"['Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO78CWNHN238ZR4M3,['Heat Advisory']
EPO78CXYWLF5TGT4M0,[]
EPO78CZD3SS56HX4M1,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78CY9C285VT94M7,[]
EPO78D2HGKZGV2M4M2,[]
EPO78D2GJ6BGRL44M8,[]
EPO78D32KRQLYHB4M7,"['Heat Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO78D39336J6F34M7,"['Red Flag Warning', 'Fire Weather Watch']"
EPO78D3C7LT9Y9M4M5,[]
EPO78D3D8JN46PY4M5,['Heat Advisory']
EPO78D37WXQCYQZ4M9,"['Heat Advisory', 'Severe Thunderstorm Warning', 'Marine Warning', 'Marine Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Warning', 'Flood Warning']"
EPO78D2D9XWSW2S4M7,"['Heat Advisory', 'Heat Advisory']"
EPO78D3HQWJ69FW4M8,[]
EPO78D36STJK2HG4M8,"['Flood Advisory', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78D45TP3D3XK4M2,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78D353KRYJ9L4M9,[]
EPO78D4GRR2ZBVZ4M2,"['High Surf Advisory', 'Beach Hazard Statement']"
EPO78D4J6RNBCKC4M5,[]
EPO78D43825FZ2J4M4,"['Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78D3JKG39KFQ4M4,[]
EPO78D5Y38JJYDX4M2,[]
EPO78D6R6PLYWGV4M3,"['Severe Thunderstorm Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78D6RCQVL6DM4M5,"['Excessive Heat Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78CNH4NVKRZP4M1,['Wind Advisory']
EPO78D6ZHPHDLFT4M4,[]
EPO78D7G2HTT4DL4M9,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78D45Z2TFJLV4M4,[]
EPO78D7CB5NDF3G4M6,"['Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Beach Hazard Statement', 'Beach Hazard Statement', 'Beach Hazard Statement', 'Small Craft Advisory']"
EPO78DB57WBTDDB4M0,[]
EPO78DBPPCGK8QL4M5,[]
EPO78D7CMDSMWM44M3,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Watch', 'Flash Flood Warning', 'Flood Advisory']"
EPO78DBW5Q3N87F4M3,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory']"
EPO78DCJTKHF75V4M6,[]
EPO78DCGC46T3HB4M1,"['High Surf Advisory', 'Beach Hazard Statement']"
EPO78DCH85VQHFX4M1,"['Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory']"
EPO78DDGXC3ZL964M1,"['Red Flag Warning', 'Red Flag Warning']"
EPO78DCMFPS6NV74M8,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Watch', 'Flash Flood Warning', 'Flood Advisory', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Advisory']"
EPO78DDKZRSMTFS4M2,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78DCZNCFVQ854M3,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78DDJBV35YQX4M9,['Flood Advisory']
EPO78DGJYCPT57R4M4,"['Flood Advisory', 'Marine Warning']"
EPO78DGS45G8C774M9,[]
EPO78DGKBXV6B934M9,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Watch', 'Flash Flood Warning', 'Flood Advisory', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Advisory']"
EPO78DGM2PYL7984M1,[]
EPO78DH2ZS87YWX4M2,['Heat Advisory']
EPO78DHSGBL739R4M5,['Heat Advisory']
EPO78DK4S8GN4YH4M6,[]
EPO78DHNFBB6JLR4M2,"['Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78DHYJLFS8K24M1,[]
EPO78DK58CQSFYQ4M0,[]
EPO78DNGSCHB6DH4M2,"['Beach Hazard Statement', 'High Surf Advisory', 'Beach Hazard Statement', 'High Surf Advisory', 'Small Craft Advisory']"
EPO78DNC38LRQ494M8,[]
EPO78DNFJ6ZVY734M3,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch']"
EPO78DL86ZXB2WK4M2,"['Heat Advisory', 'Heat Advisory']"
EPO78DP6T4K7M974M7,"['Heat Advisory', 'Heat Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Watch', 'Flash Flood Watch', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO78DPBDHWX7RH4M6,['Red Flag Warning']
EPO78DPTYDYWBCM4M2,"['High Surf Advisory', 'Beach Hazard Statement']"
EPO78DPYTCZBL4R4M1,[]
EPO78FKC5LJNFBD4M2,"['Flood Advisory', 'Marine Warning']"
EPO78FKP99TWQHF4M7,[]
EPO78FKP79C97Q64M6,['Marine Warning']
EPO78DPWJ4TPXG24M2,[]
EPO78FKZH44BLDM4M4,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO78FLVMKGFWZ54M2,['Severe Thunderstorm Warning']
EPO78FLVGP37V554M3,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO78FM35478CX84M8,['Heat Advisory']
EPO78FLZY5D64XZ4M3,['Marine Warning']
EPO78FM6CF2RFKP4M2,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Heat Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78FM8QTLDS3Q4M4,"['Severe Thunderstorm Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78FMF33RCKWV4M9,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78FMTSLVX72P4M7,[]
EPO78FN6Q3SVRV34M5,"['Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Heat Advisory', 'Heat Advisory']"
EPO78FN9DLD36GH4M7,"['Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Beach Hazard Statement', 'Beach Hazard Statement', 'Small Craft Advisory']"
EPO78FMTY5JCTRY4M0,[]
EPO78FN6MKP3MVZ4M4,"['Heat Advisory', 'Heat Advisory', 'Flash Flood Watch']"
EPO78FP3NWTQ6D64M2,[]
EPO78FP4Y3B5DKS4M7,[]
EPO78FP5LQH2LPH4M2,[]
EPO78FP7WSR92BC4M2,"['Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Heat Advisory']"
EPO78FPMD6FFG8N4M6,[]
EPO78FPTBNKYZ554M1,[]
EPO78FPTDJ789TM4M7,"['Beach Hazard Statement', 'High Surf Advisory', 'Small Craft Advisory']"
EPO78FPYQRMJC354M6,"['Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory']"
EPO78FPWNL85H3F4M4,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78FPT346LL8C4M5,[]
EPO78FQ2XBJMDBZ4M5,"['Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO78FPYMQVKKWM4M4,"['Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory']"
EPO78FQBHPX29554M9,"['Red Flag Warning', 'Fire Weather Watch', 'Red Flag Warning']"
EPO78FQFGS4XBZD4M1,['Heat Advisory']
EPO78FRB6Q8X5W94M6,"['Flood Advisory', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Beach Hazard Statement']"
EPO78FQX44MJ53D4M0,"['Heat Advisory', 'Heat Advisory']"
EPO78FQJ4M6KWC84M0,[]
EPO78FR76B2XFJ44M3,"['Severe Thunderstorm Warning', 'Marine Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78FRGD49Z58P4M5,"['Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78FRHHK8LHN64M9,[]
EPO78FRZMC2F9834M0,[]
EPO78FRXPCJPMTZ4M6,"['Heat Advisory', 'Heat Advisory']"
EPO78FYM4T9YV3Q4M7,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78FPSDRJ5JV74M9,['Heat Advisory']
EPO78FYMY2CMYBY4M5,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78FYPGL3R4Y54M2,"['Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Heat Advisory', 'Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Warning', 'Heat Advisory']"
EPO78FYQFN9B2P44M0,[]
EPO78FYZ4F6G4RG4M0,"['Flood Advisory', 'Tornado Warning']"
EPO78FPLYF5CSRB4M5,[]
EPO78FZCP2WGJVZ4M5,[]
EPO78FZ886WVBQP4M9,[]
EPO78FZJ7V7HH7M4M6,[]
EPO78FZK3KWB7NC4M6,"['Flood Advisory', 'Marine Warning']"
EPO78FZJNYHMS7Y4M3,[]
EPO78FZQ76QZ3FF4M0,"['Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO78G27WPMLLBH4M9,['Severe Thunderstorm Warning']
EPO78FZKDBFF3Z94M7,['Flood Advisory']
EPO78G2DSFLFVGB4M1,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Severe Thunderstorm Warning']"
EPO78G2R66NWYBG4M4,['Heat Advisory']
EPO78G25ZDMFS6V4M7,[]
EPO78G2YRHVRXDH4M0,"['Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO78G32KGD7K7Y4M9,"['Flood Advisory', 'Flood Advisory', 'Tornado Warning', 'Tornado Warning']"
EPO78G35RR7QLVB4M8,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78G33TLTMRFD4M7,[]
EPO78G3BV23BS4H4M9,[]
EPO78G3MLD9SWVM4M3,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78G46DZD8D2L4M2,"['Flood Advisory', 'Marine Warning']"
EPO78G33L7BMKLK4M3,[]
EPO78G45SP7FTFS4M1,['Severe Thunderstorm Warning']
EPO78G3RDTFRB344M4,[]
EPO78G5D8Q8ZK3C4M9,"['Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory']"
EPO78G5JTCXYJQ94M1,[]
EPO78G5M2LCMF8L4M0,"['Beach Hazard Statement', 'High Surf Advisory', 'Small Craft Advisory', 'Small Craft Advisory']"
EPO78G5D92ZRY6T4M0,[]
EPO78G5MP3N5FBF4M7,['Marine Warning']
EPO78G2ZS8T6XR34M5,"['Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO78G55CBS99JJ4M3,[]
EPO78G584P8287L4M8,[]
EPO78G62YHHKQFZ4M1,"['Red Flag Warning', 'Fire Weather Watch', 'Red Flag Warning', 'Fire Weather Watch']"
EPO78G5SPHVH9V74M6,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Watch', 'Flash Flood Warning', 'Flood Advisory', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO78G6CLN3PVYR4M3,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flood Advisory']"
EPO78G6FKGYCKP84M9,"['High Wind Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78G696K2JP7D4M0,"['Heat Advisory', 'Heat Advisory', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Severe Thunderstorm Warning', 'Marine Warning', 'Heat Advisory', 'Heat Advisory']"
EPO78G6NLKPLFMP4M2,"['Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Heat Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Heat Advisory']"
EPO78G7D6Q4J6PR4M6,[]
EPO78G7NLBKL6QW4M5,"['Beach Hazard Statement', 'High Surf Advisory']"
EPO78G8D34GRRJT4M2,[]
EPO78G9FCV64S5R4M4,[]
EPO78G7KXHHXMF24M5,"['Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory', 'Beach Hazard Statement', 'Beach Hazard Statement', 'Beach Hazard Statement', 'Small Craft Advisory']"
EPO78GFMH3JSHND4M1,[]
EPO78G9B3VKQMVS4M6,[]
EPO78GGM3KQW8GT4M5,"['Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO78GGKS3JPM5L4M7,[]
EPO78GGRXXXY4GT4M2,"['Beach Hazard Statement', 'High Surf Advisory', 'Small Craft Advisory']"
EPO78GKTX7K9JXY4M9,"['Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory']"
